"Test","Batch","Maquina","Usuario","Total Pasos","Pasos Lentos","Tiempo Promedio Paso (min)","Estado","Error Type","Error Message"
"Test Usuario 03 - VALLE DEL CAUCA - BAJO CALIMA - AUTOS - MECANICA BASICA","batch3","PORTFLEX05M","yessica.pabon","34","13","0,459","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=146.0.7680.165)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '21.0.6'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [922514a79972f134e5585c8cc79f2851, clickElement {id=f.311AE110060A5F87FAC0B9C1279B834C.d.DF1BB2198FE247FABCFF66F973E2DCBD.e.128}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 146.0.7680.165, chrome: {chromedriverVersion: 146.0.7680.165 (4b989da09e1..., userDataDir: C:\Users\YESSIC~1.PAB\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:64130}, goog:processID: 14804, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:64130/devtoo..., se:cdpVersion: 146.0.7680.165, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (922514a79972f134e5585c8cc79f2851)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 922514a79972f134e5585c8cc79f2851; stackTrace=System.Object[]}"
"Test Usuario 32 - SANTANORTE DE SANTANDER  - ARBOLEDAS - HOGARES - RETIRO DE ESCOMBROS","batch32","PORTFLEX05M","yessica.pabon","16","6","0,122","PASSED","",""
"Test Usuario 26 - PUTUMAYO - MOCOA - HOGARES - ATENCION VIRTUAL HOGAR","batch26","PORTFLEX05M","yessica.pabon","34","13","0,24","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=146.0.7680.165)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '21.0.6'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [5ab63f64bc77c58604a539cf9f842abb, isElementDisplayed {id=f.BBC5C7B61E798F37E7023EEB1FC6E4BD.d.AFA15667971DE26CB87D80CC0006F44E.e.84}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 146.0.7680.165, chrome: {chromedriverVersion: 146.0.7680.165 (4b989da09e1..., userDataDir: C:\Users\YESSIC~1.PAB\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:62940}, goog:processID: 25716, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:62940/devtoo..., se:cdpVersion: 146.0.7680.165, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (5ab63f64bc77c58604a539cf9f842abb)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 5ab63f64bc77c58604a539cf9f842abb; stackTrace=System.Object[]}"
"Test Usuario 47 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - CONSEJERIA FAMILIAR VIRTUAL O TELEFONICO","batch47","PORTFLEX05M","yessica.pabon","38","13","0,23","PASSED","",""
"Test Usuario 13 - RISARALDA - PEREIRA - AUTOS - CONDUCTOR PROFESIONAL","batch13","PORTFLEX05M","yessica.pabon","16","6","0,129","PASSED","",""
"Test Usuario 31 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - VIDRIERO","batch31","PORTFLEX05M","yessica.pabon","34","13","0,329","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=146.0.7680.165)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '21.0.6'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [2d1bbd8ddcd28a6d1095b6cd0cc4484c, clickElement {id=f.E1F0CB266E1013B8C95E7656158FA246.d.A94C337A53FF01EA5141C683789A08B3.e.130}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 146.0.7680.165, chrome: {chromedriverVersion: 146.0.7680.165 (4b989da09e1..., userDataDir: C:\Users\YESSIC~1.PAB\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:58396}, goog:processID: 18720, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:58396/devtoo..., se:cdpVersion: 146.0.7680.165, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (2d1bbd8ddcd28a6d1095b6cd0cc4484c)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 2d1bbd8ddcd28a6d1095b6cd0cc4484c; stackTrace=System.Object[]}"
"Test Usuario 33 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - DESAGUE POR INUNDACION","batch33","PORTFLEX05M","yessica.pabon","38","16","0,314","PASSED","",""
"Test Usuario 42 - ANTIOQUIA - ENVIGADO - HOGARES - SERVICIOS EXEQUIAL","batch42","PORTFLEX05M","yessica.pabon","16","6","0,134","PASSED","",""
"Test Usuario 02 - BOGOTA - BOGOTA - AUTOS - ABOGADO EN SITIO","batch2","PORTFLEX05M","yessica.pabon","34","12","0,41","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=146.0.7680.165)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '21.0.6'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [23d5857bb51d4aa22522740cc3d42e1f, isElementDisplayed {id=f.2E2472168A3A2E4E9FA03ECA80996EEB.d.DA2CCBCF1088E2760281293CF9589994.e.73}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 146.0.7680.165, chrome: {chromedriverVersion: 146.0.7680.165 (4b989da09e1..., userDataDir: C:\Users\YESSIC~1.PAB\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:54131}, goog:processID: 21328, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:54131/devtoo..., se:cdpVersion: 146.0.7680.165, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (23d5857bb51d4aa22522740cc3d42e1f)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 23d5857bb51d4aa22522740cc3d42e1f; stackTrace=System.Object[]}"
"Test Usuario 39 - AMAZONAS - ARARA - HOGARES - HOSPEDAJE VIAJERO","batch39","PORTFLEX05M","yessica.pabon","38","16","0,278","PASSED","",""
"Test Usuario 21 - CASANARE - CARIBAYONA - AUTOS - DIAGNOSTICO VEHICULO","batch21","PORTFLEX05M","yessica.pabon","34","13","0,264","PASSED","",""
"Test Usuario 10 - NARIÃ‘O - PASTO - AUTOS - FACILITADOR VIRTUAL","batch10","PORTFLEX05M","yessica.pabon","16","6","0,138","PASSED","",""
"Test Usuario 43 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - GASTOS DE MUDANZA","batch43","PORTFLEX05M","yessica.pabon","38","13","0,249","PASSED","",""
"Test Usuario 27 - ANTIOQUIA - ENVIGADO - HOGARES - ABOGADO EN SITIO","batch27","PORTFLEX05M","yessica.pabon","16","6","0,167","PASSED","",""
"Test Usuario 41 - ANTIOQUIA - ENVIGADO - HOGARES - SECADO DE ALFOMBRAS","batch41","PORTFLEX05M","yessica.pabon","34","13","0,36","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=146.0.7680.165)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '21.0.6'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [baf5d62c87861ce6c7409fa77c28b149, clickElement {id=f.68AFD9311E80D0EB8D08636D04684A58.d.9927082E3E89CA02145BE19F4455FCE6.e.124}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 146.0.7680.165, chrome: {chromedriverVersion: 146.0.7680.165 (4b989da09e1..., userDataDir: C:\Users\YESSIC~1.PAB\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:58712}, goog:processID: 18268, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:58712/devtoo..., se:cdpVersion: 146.0.7680.165, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (baf5d62c87861ce6c7409fa77c28b149)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: baf5d62c87861ce6c7409fa77c28b149; stackTrace=System.Object[]}"
"Test Usuario 20 - ARAUCA - PANAMA DE ARAUCA - AUTOS - PARQUEADERO","batch20","PORTFLEX05M","yessica.pabon","34","13","0,354","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=146.0.7680.165)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '21.0.6'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [3dd9a38518d3b9a754c4f13f9ff5e579, clickElement {id=f.4CA5AA5A5C9795BDCC5BB1C64CAAC806.d.C31ACCF7770BAFBF5FB750C5E974D136.e.128}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 146.0.7680.165, chrome: {chromedriverVersion: 146.0.7680.165 (4b989da09e1..., userDataDir: C:\Users\YESSIC~1.PAB\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:58445}, goog:processID: 12016, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:58445/devtoo..., se:cdpVersion: 146.0.7680.165, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (3dd9a38518d3b9a754c4f13f9ff5e579)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 3dd9a38518d3b9a754c4f13f9ff5e579; stackTrace=System.Object[]}"
"Test Usuario 11 - CAUCA - ALMAGUER - AUTOS - ABOGADO VIRTUAL","batch11","PORTFLEX05M","yessica.pabon","34","14","0,308","PASSED","",""
"Test Usuario 12 - QUINDIO - ARMENIA - AUTOS - ORIENTACION JURIDICA TELEFONICA AUTOS","batch12","PORTFLEX05M","yessica.pabon","34","13","0,249","PASSED","",""
"Test Usuario 30 - ATLANTICO - AGUADA DE PABLO - HOGARES - CERRAJERO HO","batch30","PORTFLEX05M","yessica.pabon","38","16","0,32","PASSED","",""
"Test Usuario 37 - VICHADA - PUERTO CARREÃ‘O - HOGARES - VIGILANTE","batch37","PORTFLEX05M","yessica.pabon","16","6","0,12","PASSED","",""
"Test Usuario 34 - MAGDALENA - CIÃ‰NAGA - HOGARES - ASESORIA JURIDICA PRESENCIAL","batch34","PORTFLEX05M","yessica.pabon","16","6","0,13","PASSED","",""
"Test Usuario 23 - VICHADA - PUERTO CARREÃ‘O  - AUTOS - CAMBIO DE DISPOSITIVO","batch23","PORTFLEX05M","yessica.pabon","16","6","0,142","PASSED","",""
"Test Usuario 19 - GUAJIRA - RIOHACHA - AUTOS - RESCATE PARQUEADERO","batch19","PORTFLEX05M","yessica.pabon","16","6","0,167","PASSED","",""
"Test Usuario 17 - CORDOBA - ABROJAL - AUTOS - HOSPEDAJE VIAJERO","batch17","PORTFLEX05M","yessica.pabon","16","6","0,154","PASSED","",""
"Test Usuario 08 - MAGDALENA - SANTA MARTA - AUTOS - CERRAJERO AUTOS COMPLEJIDAD BAJA","batch8","PORTFLEX05M","yessica.pabon","16","6","0,179","PASSED","",""
"Test Usuario 29 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - PLOMERO","batch29","PORTFLEX05M","yessica.pabon","16","6","0,16","PASSED","",""
"Test Usuario 15 - META - VILLAVICENCIO - AUTOS - ESTANCIA CONDUCTOR POR HURTO","batch15","PORTFLEX05M","yessica.pabon","38","16","0,309","PASSED","",""
"Test Usuario 22 - VICHADA - PUERTO CARREÃ‘O - AUTOS - CAMBIO DE BATERIA","batch22","PORTFLEX05M","yessica.pabon","16","4","0,187","PASSED","",""
"Test Usuario 40 - PUTUMAYO - MOCOA - HOGARES - TRASLADO DE BIENES","batch40","PORTFLEX05M","yessica.pabon","16","6","0,175","PASSED","",""
"Test Usuario 48 - MAGDALENA - CIENAGA - HOGARES - ORIENTACION JURIDICA TELEFONICA","batch48","PORTFLEX05M","yessica.pabon","16","6","0,128","PASSED","",""
"Test Usuario 05 - CUNDINAMARCA - SOACHA - AUTOS - AMBULANCIA","batch5","PORTFLEX05M","yessica.pabon","34","13","0,261","PASSED","",""
"Test Usuario 04 - ATLANTICO - BARANOA - AUTOS - FRENOS","batch4","PORTFLEX05M","yessica.pabon","34","13","0,355","PASSED","",""
"Test Usuario 38 - VAUPES - MITU - HOGARES - VIGILANTE SP","batch38","PORTFLEX05M","yessica.pabon","16","6","0,212","PASSED","",""
"Test Usuario 49 - BOLIVAR - TURBACO - HOGARES - ORIENTACION MEDICA TELEFONICA","batch49","PORTFLEX05M","yessica.pabon","16","6","0,176","PASSED","",""
"Test Usuario 46 - NORTE DE SANTANDER - ARBOLEDAS - HOGARES - ASESORIA PSICOLOGICA","batch46","PORTFLEX05M","yessica.pabon","38","16","0,284","PASSED","",""
"Test Usuario 09 - BOLIVAR - CARTAGENA LAGUNA CLUB - AUTOS - DESPLAZAMIENTO POR HORAS","batch9","ANBACK05M","arnulfo.gomez","34","8","0,282","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '17.0.12'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [5df71c5226a66f58f052fccac7cff338, clickElement {id=f.64E5E577517D78B619E4D67CF2B2AD7A.d.6D7F2E5D76EC7FCDDE7A39D07FBD8346.e.129}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\ARNULF~1.GOM\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:55494}, goog:processID: 14220, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:55494/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (5df71c5226a66f58f052fccac7cff338)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 5df71c5226a66f58f052fccac7cff338; stackTrace=System.Object[]}"
"Test Usuario 18 - CESAR - VALLEDUPAR - AUTOS - TRASLADO VEHICULO DE REEMPLAZO","batch18","ANBACK05M","arnulfo.gomez","34","8","0,277","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '17.0.12'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [95f34a2f25921e4c69ab7850f2bd7292, clickElement {id=f.3E61039DEEA8E3A2ACEABD766FD310A1.d.DE079315E7AE43D22D63F1F202BE149D.e.129}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\ARNULF~1.GOM\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:58036}, goog:processID: 4328, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:58036/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (95f34a2f25921e4c69ab7850f2bd7292)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 95f34a2f25921e4c69ab7850f2bd7292; stackTrace=System.Object[]}"
"Test Usuario 07 - NORTE DE SANTANDER - CUCUTA - AUTOS - CAMBIO LLANTAS","batch7","ANBACK05M","arnulfo.gomez","34","7","0,182","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=147.0.7727.117)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '17.0.12'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [b95591ff793be4a20af1dabb77cee907, clickElement {id=f.919F2B546F72BC1E6B4D5A10A41BF664.d.0FCAC496BF841755D5569AD2183B3CE5.e.129}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\ARNULF~1.GOM\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:60591}, goog:processID: 7180, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:60591/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (b95591ff793be4a20af1dabb77cee907)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: b95591ff793be4a20af1dabb77cee907; stackTrace=System.Object[]}"
